# app	/Users/jacob/githubApps/Scale/src-tauri/target/release/bundle/macos/Sovatela.app
# version	1.6.0
phase	time	source	remote
image-gen	09:12:20	rust	51.159.86.116:443
image-gen	09:12:20	rust	20.74.11.252:443
image-gen	09:12:20	rust	150.171.109.99:443
image-gen	09:12:20	rust	51.159.86.116:443
image-gen	09:12:20	rust	20.74.11.252:443
image-gen	09:12:20	rust	150.171.109.99:443
image-gen	09:12:21	rust	51.159.86.116:443
image-gen	09:12:21	rust	20.74.11.252:443
image-gen	09:12:21	rust	150.171.109.99:443
image-gen	09:12:21	rust	51.159.86.116:443
image-gen	09:12:21	rust	20.74.11.252:443
image-gen	09:12:21	rust	150.171.109.99:443
image-gen	09:12:22	rust	51.159.86.116:443
image-gen	09:12:22	rust	20.74.11.252:443
image-gen	09:12:22	rust	150.171.109.99:443
image-gen	09:12:22	rust	51.159.86.116:443
image-gen	09:12:22	rust	20.74.11.252:443
image-gen	09:12:22	rust	150.171.109.99:443
image-gen	09:12:23	rust	51.159.86.116:443
image-gen	09:12:23	rust	20.74.11.252:443
image-gen	09:12:23	rust	150.171.109.99:443
image-gen	09:12:23	rust	51.159.86.116:443
image-gen	09:12:23	rust	20.74.11.252:443
image-gen	09:12:23	rust	150.171.109.99:443
image-gen	09:12:23	rust	51.159.86.116:443
image-gen	09:12:23	rust	20.74.11.252:443
image-gen	09:12:23	rust	150.171.109.99:443
image-gen	09:12:24	rust	51.159.86.116:443
image-gen	09:12:24	rust	20.74.11.252:443
image-gen	09:12:24	rust	150.171.109.99:443
image-gen	09:12:24	rust	51.159.86.116:443
image-gen	09:12:24	rust	20.74.11.252:443
image-gen	09:12:24	rust	150.171.109.99:443
image-gen	09:12:25	rust	51.159.86.116:443
image-gen	09:12:25	rust	20.74.11.252:443
image-gen	09:12:25	rust	150.171.109.99:443
image-gen	09:12:25	rust	51.159.86.116:443
image-gen	09:12:25	rust	20.74.11.252:443
image-gen	09:12:25	rust	150.171.109.99:443
image-gen	09:12:26	rust	51.159.86.116:443
image-gen	09:12:26	rust	20.74.11.252:443
image-gen	09:12:26	rust	150.171.109.99:443
image-gen	09:12:26	rust	51.159.86.116:443
image-gen	09:12:26	rust	20.74.11.252:443
image-gen	09:12:26	rust	150.171.109.99:443
image-gen	09:12:26	rust	51.159.86.116:443
image-gen	09:12:26	rust	20.74.11.252:443
image-gen	09:12:26	rust	150.171.109.99:443
image-gen	09:12:27	rust	51.159.86.116:443
image-gen	09:12:27	rust	20.74.11.252:443
image-gen	09:12:27	rust	150.171.109.99:443
image-gen	09:12:27	rust	51.159.86.116:443
image-gen	09:12:27	rust	20.74.11.252:443
image-gen	09:12:27	rust	150.171.109.99:443
image-gen	09:12:28	rust	51.159.86.116:443
image-gen	09:12:28	rust	20.74.11.252:443
image-gen	09:12:28	rust	150.171.109.99:443
image-gen	09:12:28	rust	51.159.86.116:443
image-gen	09:12:28	rust	20.74.11.252:443
image-gen	09:12:28	rust	150.171.109.99:443
image-gen	09:12:29	rust	51.159.86.116:443
image-gen	09:12:29	rust	20.74.11.252:443
image-gen	09:12:29	rust	150.171.109.99:443
image-gen	09:12:29	rust	51.159.86.116:443
image-gen	09:12:29	rust	20.74.11.252:443
image-gen	09:12:29	rust	150.171.109.99:443
image-gen	09:12:30	rust	51.159.86.116:443
image-gen	09:12:30	rust	20.74.11.252:443
image-gen	09:12:30	rust	150.171.109.99:443
image-gen	09:12:30	rust	51.159.86.116:443
image-gen	09:12:30	rust	20.74.11.252:443
image-gen	09:12:30	rust	150.171.109.99:443
image-gen	09:12:31	rust	51.159.86.116:443
image-gen	09:12:31	rust	20.74.11.252:443
image-gen	09:12:31	rust	150.171.109.99:443
image-gen	09:12:31	rust	51.159.86.116:443
image-gen	09:12:31	rust	20.74.11.252:443
image-gen	09:12:31	rust	150.171.109.99:443
image-gen	09:12:31	rust	51.159.86.116:443
image-gen	09:12:31	rust	20.74.11.252:443
image-gen	09:12:31	rust	150.171.109.99:443
image-gen	09:12:32	rust	51.159.86.116:443
image-gen	09:12:32	rust	20.74.11.252:443
image-gen	09:12:32	rust	150.171.109.99:443
image-gen	09:12:32	rust	51.159.86.116:443
image-gen	09:12:32	rust	20.74.11.252:443
image-gen	09:12:32	rust	150.171.109.99:443
image-gen	09:12:33	rust	51.159.86.116:443
image-gen	09:12:33	rust	20.74.11.252:443
image-gen	09:12:33	rust	150.171.109.99:443
image-gen	09:12:33	rust	51.159.86.116:443
image-gen	09:12:33	rust	20.74.11.252:443
image-gen	09:12:33	rust	150.171.109.99:443
image-gen	09:12:34	rust	51.159.86.116:443
image-gen	09:12:34	rust	20.74.11.252:443
image-gen	09:12:34	rust	150.171.109.99:443
image-gen	09:12:34	rust	51.159.86.116:443
image-gen	09:12:34	rust	20.74.11.252:443
image-gen	09:12:34	rust	150.171.109.99:443
image-gen	09:12:34	rust	51.159.86.116:443
image-gen	09:12:34	rust	20.74.11.252:443
image-gen	09:12:34	rust	150.171.109.99:443
image-gen	09:12:35	rust	51.159.86.116:443
image-gen	09:12:35	rust	20.74.11.252:443
image-gen	09:12:35	rust	150.171.109.99:443
image-gen	09:12:35	rust	51.159.86.116:443
image-gen	09:12:35	rust	20.74.11.252:443
image-gen	09:12:35	rust	150.171.109.99:443
image-gen	09:12:36	rust	51.159.86.116:443
image-gen	09:12:36	rust	20.74.11.252:443
image-gen	09:12:36	rust	150.171.109.99:443
image-gen	09:12:36	rust	51.159.86.116:443
image-gen	09:12:36	rust	20.74.11.252:443
image-gen	09:12:36	rust	150.171.109.99:443
image-gen	09:12:37	rust	51.159.86.116:443
image-gen	09:12:37	rust	20.74.11.252:443
image-gen	09:12:37	rust	150.171.109.99:443
image-gen	09:12:37	rust	51.159.86.116:443
image-gen	09:12:37	rust	20.74.11.252:443
image-gen	09:12:37	rust	150.171.109.99:443
image-gen	09:12:38	rust	51.159.86.116:443
image-gen	09:12:38	rust	20.74.11.252:443
image-gen	09:12:38	rust	150.171.109.99:443
image-gen	09:12:38	rust	51.159.86.116:443
image-gen	09:12:38	rust	20.74.11.252:443
image-gen	09:12:38	rust	150.171.109.99:443
image-gen	09:12:38	rust	51.159.86.116:443
image-gen	09:12:38	rust	20.74.11.252:443
image-gen	09:12:38	rust	150.171.109.99:443
image-gen	09:12:39	rust	51.159.86.116:443
image-gen	09:12:39	rust	20.74.11.252:443
image-gen	09:12:39	rust	150.171.109.99:443
image-gen	09:12:39	rust	51.159.86.116:443
image-gen	09:12:39	rust	20.74.11.252:443
image-gen	09:12:39	rust	150.171.109.99:443
image-gen	09:12:40	rust	51.159.86.116:443
image-gen	09:12:40	rust	20.74.11.252:443
image-gen	09:12:40	rust	150.171.109.99:443
image-gen	09:12:40	rust	150.171.109.99:443
image-gen	09:12:41	rust	150.171.109.99:443
image-gen	09:12:41	rust	150.171.109.99:443
image-gen	09:12:42	rust	150.171.109.99:443
image-gen	09:12:42	rust	150.171.109.99:443
image-gen	09:12:42	rust	150.171.109.99:443
image-gen	09:12:43	rust	150.171.109.99:443
image-gen	09:12:43	rust	150.171.109.99:443
image-gen	09:12:44	rust	150.171.109.99:443
image-gen	09:12:44	rust	150.171.109.99:443
image-gen	09:12:45	rust	150.171.109.99:443
image-gen	09:12:45	rust	150.171.109.99:443
image-gen	09:12:46	rust	150.171.109.99:443
image-gen	09:12:46	rust	150.171.109.99:443
image-gen	09:12:46	rust	150.171.109.99:443
image-gen	09:12:47	rust	150.171.109.99:443
image-gen	09:12:47	rust	150.171.109.99:443
image-gen	09:12:48	rust	150.171.109.99:443
image-gen	09:12:48	rust	150.171.109.99:443
